"FileID","Names","Group","January_Quantity","January_Value","February_Quantity","February_Value","March_Quantity","March_Value","April_Quantity","April_Value","May_Quantity","May_Value","June_Quantity","June_Value","July_Quantity","July_Value","August_Quantity","August_Value","September_Quantity","September_Value","October_Quantity","October_Value","November_Quantity","November_Value","December_Quantity","December_Value","X12_months_Quantity","X12_months_Value","Year"
"1","Australia","Other Machinery, instrument, accessory",0,2281.59,0,2276.03,0,2813.38,0,3058.91,0,2122.48,0,3164.12,0,1778.15,0,3625.43,0,2682.08,0,2033.16,0,3469.88,0,5396.4,0,34701.65,"2022"
"1","Australia","Wheat",220598,79441.77,110827,39611.84,365570,135510.89,249511,98178.32,291196,109279.38,269623,100800.54,302984,124532.93,288538,115031.28,297543,119977.01,90934,38778.96,173428,69897.04,137327,53090.41,2798079,1084130.42,"2022"
"1","Australia","Other base metals",16006,66704.34,12263,46924.43,16494,61797.36,13547,66461.05,18802,88758.51,14731,57813.18,14622,59828.92,11431,37628.55,11040,35987.87,12687,45716.61,13681,48337.48,13328,43721.88,168632,659680.22,"2022"
"1","Australia","Liquefied Petroleum Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,231.6,0,0,305,231.6,"2022"
"1","Australia","Chemicals",0,249.97,0,172.04,0,523.85,0,193.74,0,262.42,0,125.52,0,141.7,0,281.59,0,274.96,0,193.52,0,280.24,0,409.86,0,3109.46,"2022"
"1","Australia","Fresh and pocessed vegetables and fruit",0,17082.33,0,5724.87,0,14685.54,0,11791.26,0,21705.95,0,11252.3,0,7897.77,0,14538.79,0,20540.98,0,15006.92,0,10614.19,0,7374.29,0,158215.26,"2022"
"1","Australia","Wood and wooden products",0,654.93,0,737.57,0,780.45,0,1826.64,0,1210.06,0,867.97,0,896.03,0,402.28,0,465.65,0,3904.94,0,378.26,0,557.41,0,12682.24,"2022"
"1","Australia","Pharmaceutical products",0,3234.23,0,2159.53,0,5993.76,0,4916.56,0,1570.42,0,2931.58,0,2018.86,0,10666.03,0,3842.7,0,2427.88,0,2278.33,0,6694.12,0,48734.04,"2022"
"1","Australia","Vegetable oil and fat",0,1018.75,0,112.9,0,657.19,0,901.54,0,873.92,0,884.25,0,796.42,0,2131.27,0,1499.88,0,738.39,0,1535.79,0,1587.35,0,12737.72,"2022"
"1","Australia","Other preparations for foodstuff",0,1491.2,0,1472.37,0,2014.54,0,1732.36,0,1250.14,0,2931.86,0,1865.7,0,1807.4,0,2025.45,0,1213.13,0,1541.46,0,2240.12,0,21585.78,"2022"
"1","Australia","Plastic materials",216,695.68,125,328.53,301,797.51,10,56.9,101,328.02,152,385.07,374,846.18,49,280.99,293,601.17,377,503.87,623,741.87,458,590.02,3079,6155.86,"2022"
"1","Australia","Cotton",26382,67465.15,10697,27562.84,6699,16874.11,1856,5674.18,2149,6397.51,9257,28189.93,26026,80712.64,56594,181084.97,76758,238213.65,82702,256816.29,81334,248386.65,41991,117189.05,422445,1274567.01,"2022"
"1","Australia","Precious stones, precious metals and their products",0,859.81,0,1480.65,0,1813,0,2060.56,0,1452.87,0,1452.17,0,1547.96,0,2080.85,0,1954.05,0,1993.69,0,1993.85,0,2318.5,0,21008.01,"2022"
"1","China, PR",NA,0,10758837.4,0,7581914.48,0,9088433.18,0,10652341.18,0,11523887.45,0,11518710.83,0,10393860.86,0,10229192.41,0,9411102.74,0,8847610.2,0,9456676.27,0,8404059.76,0,117866626.81,"2022"
"1","China, PR","Fibres, not spun",54771,135111.06,44450,111142.88,59320,141941.67,49586,132633.16,62766,156427.84,59858,161868.59,55678,141268.43,55046,123795.84,45788,103887.33,43795,92763.67,54615,108951.97,52739,99850.28,638412,1509642.77,"2022"
"1","China, PR","Petroleum oil, refined",39429,32451.82,60054,52422.99,69290,77720.35,70201,73614.98,74992,85448.2,77197,103304.11,61784,66226.77,99015,105561.22,75161,79268.79,40637,35137.79,161532,141548.52,191976,160896.79,1021268,1013602.4,"2022"
"1","China, PR","Textile fibrics",0,960806.49,0,528259.65,0,759864.3,0,942808.92,0,1050369.02,0,854056.37,0,697257.14,0,735637.1,0,668482.18,0,632161.77,0,724077.94,0,621038.97,0,9174819.91,"2022"
"1","China, PR","Insecticides and materials",0,44367.95,0,16325.97,0,38780.99,0,34813.48,0,52598.59,0,79716.02,0,54984.58,0,50264.05,0,33316.05,0,39239.65,0,43550.35,0,29441.33,0,517399.03,"2022"
"1","China, PR","Animal fodder and materials",0,19457.68,0,10511.64,0,22439.14,0,23865.66,0,28058.93,0,28209.01,0,20298.27,0,21733.47,0,16139.73,0,22790.39,0,22123.53,0,21681.62,0,257309.12,"2022"
"1","China, PR","Glass and glassware",0,92197.28,0,62603.14,0,71456.5,0,83816.35,0,90116.81,0,116529.6,0,114933.33,0,106928.61,0,67335.91,0,69958.96,0,72311.45,0,72531.46,0,1020719.44,"2022"
"1","China, PR","Coal",111229,52953.35,63617,31851.2,86978,45128.23,115126,60274.74,97194,60490.35,39601,21590.66,45201,23640.01,46047,20501.61,10817,4567.06,15277,5899,4891,2012.18,11721,4770.31,647699,333678.74,"2022"
"1","China, PR","Iron, Steel",331324,354562.69,307076,295629.97,340598,348652.81,437994,451590.73,755877,763059.58,782929,793454.74,459964,469639.18,351699,348050.96,223262,224655.65,315730,268211.95,383862,322451.82,406474,324279.93,5096789,4964240.06,"2022"
"1","China, PR","Articles of iron and steel",0,281249.04,0,194028.81,0,223400.06,0,241624.84,0,282428.8,0,324948.31,0,326232.32,0,333654.57,0,303713.37,0,294487.22,0,320753.81,0,254578.58,0,3381099.77,"2022"
"1","China, PR","Other base metal products",0,115809.52,0,73670.02,0,101632.93,0,127414.28,0,124958.24,0,145718.02,0,143898.3,0,130581.99,0,116334.09,0,110950.57,0,123402.98,0,110799.62,0,1425170.6,"2022"
"1","China, PR","Paper products",0,56019.19,0,30297.68,0,42792.31,0,58498.55,0,57917.35,0,54219.37,0,49496.21,0,49546.78,0,47503.22,0,42264.78,0,45721.01,0,37797.55,0,572074.07,"2022"
"1","China, PR","Articles of plastics",0,398883.76,0,255299.86,0,327931.68,0,401527.2,0,439252.37,0,468919.89,0,401798.03,0,367677.39,0,338282.76,0,331545.28,0,363321.21,0,333453.76,0,4427893.24,"2022"
"1","China, PR","Articles of rubber",0,41155.54,0,22596.49,0,29950.04,0,41296.63,0,43883.99,0,44516.61,0,39024.85,0,37472.35,0,36141.39,0,36600,0,38360.21,0,35065.07,0,446063.21,"2022"
"1","China, PR","Other petroleum products",0,19215,0,15700.22,0,19276.24,0,20676.5,0,23135.71,0,24162.24,0,16514.62,0,14332.51,0,14006.69,0,9392.35,0,15369.74,0,16612.69,0,208394.55,"2022"
"1","China, PR","Chemical products",0,319655.78,0,249303.33,0,320588.04,0,296862.49,0,330911.21,0,311082.61,0,323764.39,0,319079.87,0,300361.55,0,309568.19,0,289355.33,0,274449.08,0,3644981.9,"2022"
"1","China, PR","Ores and other minerals",33720,9805.85,18977,4807.55,24667,5884.11,30400,8336.91,38186,9341.82,199021,51054,37051,8838.05,178339,37376.62,24567,5373.63,161930,31673.26,46838,7301.03,33191,5646.94,826887,185439.82,"2022"
"1","China, PR","Other means of transort and equipments",0,17773.89,0,6902.61,0,6054.16,0,20523.88,0,11301.8,0,17487,0,10983.65,0,15917.81,0,32526.8,0,8370.42,0,12950.56,0,29736.04,0,190528.68,"2022"
"1","China, PR","Fertilizers",137430,57568.34,88761,35770.41,136237,52064.74,155874,62422.84,182155,78689.64,137701,58226.88,107651,42131.77,110198,47398.8,151541,66937.17,192751,84120.43,182376,80631.49,125486,63790.8,1708161,729753.35,"2022"
"1","China, PR","Auxiliary materials for cigarettes",0,5521.58,0,544.14,0,2301.21,0,2407.73,0,2978.72,0,9483.35,0,9306.39,0,4823.34,0,2250.8,0,3997.84,0,5561.52,0,8856.69,0,58033.35,"2022"
"1","China, PR","Auxiliary materials for textile, garment, leather, footwear",0,318330.85,0,194374.29,0,283125.29,0,372873.21,0,347411.39,0,304531.98,0,275476.62,0,292407.9,0,279034.62,0,230282.61,0,245323.54,0,230593.18,0,3373765.52,"2022"
"1","China, PR","Auxiliary materials for medicaments",0,22156.76,0,13965.12,0,26664.55,0,26709.77,0,33738.53,0,40281.45,0,29142.29,0,27167.58,0,22897.21,0,28954.88,0,31742.68,0,31868.55,0,335289.42,"2022"
"1","China, PR","Computers, electronical products and parts",0,2293668.81,0,1848374.66,0,1958429.2,0,2100825.41,0,2160600.46,0,2138104.21,0,2139455.07,0,2019183.41,0,2086134.49,0,1856051.86,0,1871126.77,0,1593505.47,0,24065459.87,"2022"
"1","China, PR","Other Machinery, instrument, accessory",0,2204957.46,0,1451297.32,0,1647815.35,0,1981681.07,0,2271292.07,0,2358520.68,0,2316547.79,0,2394185.81,0,2104654.5,0,1766741.68,0,2079018.18,0,1714732.27,0,24291444.24,"2022"
"1","China, PR","Cameras and their parts",0,88294.7,0,66294.7,0,73523.43,0,85452.64,0,83422.52,0,94188.97,0,97839.76,0,115687.05,0,119873.96,0,100149.56,0,92117.94,0,102477.59,0,1119322.87,"2022"
"1","China, PR","Parts and accessories for motor",0,94969.85,0,78786.91,0,90166.73,0,101539.12,0,136610.93,0,135077.93,0,111753,0,118172.76,0,96694.25,0,107223.8,0,106600.59,0,73721.9,0,1251317.83,"2022"
"1","China, PR","Other base metals",40643,191221.26,34560,192993.21,42993,194778.11,43964,233044.87,44966,232494.27,53109,282230.73,51419,261743.04,45040,218505.1,37072,185587.53,38255,177086.5,44766,217847.98,44016,190992.77,520803,2578525.42,"2022"
"1","China, PR","Liquefied Petroleum Gas",25328,20850.59,24539,21109.7,27368,27601.71,26030,26971.37,26079,24885.22,24456,21007.63,25214,20459.46,29942,22962.25,28486,20599.84,27430,18467.97,31007,21925.56,33917,24845.75,329796,271687.1,"2022"
"1","China, PR","Chemicals",0,299627.52,0,214783.26,0,308708.78,0,306267.38,0,349495.57,0,366350.82,0,304458.45,0,253926.95,0,225617.34,0,230568.89,0,249111.09,0,225375.88,0,3334291.99,"2022"
"1","China, PR","Fishery products",0,16725.03,0,11502.13,0,15251.26,0,17525.72,0,25707.38,0,23349.68,0,23476.02,0,17198.45,0,15951.54,0,13460.65,0,17714.13,0,15540.53,0,213402.57,"2022"
"1","China, PR","Fresh and pocessed vegetables and fruit",0,72869.75,0,23445.31,0,43965.18,0,60463.91,0,55143.34,0,59121.88,0,72929.56,0,84895.71,0,89102.9,0,103167.35,0,100089.37,0,93034.67,0,858228.98,"2022"
"1","China, PR","Domestic electrical appliances and parts",0,106741.47,0,64702.34,0,86524.02,0,113945.76,0,96762.66,0,87606.05,0,66708.06,0,70538.46,0,66639.48,0,67000.94,0,76813.18,0,63389.79,0,967372.25,"2022"
"1","China, PR","Paper",50186,55714.12,40864,44646.1,52992,57386.07,57489,64199.32,66927,75782.9,63644,75343.51,49152,59735.88,45479,54352.59,47376,51890.13,50229,53251.08,56784,58210.48,58841,58096.88,639963,708609.11,"2022"
"1","China, PR","Wood and wooden products",0,97416.79,0,64061.39,0,81900.44,0,106794.2,0,115287.54,0,108333.29,0,71823.06,0,60382.26,0,47012.7,0,45876.54,0,53768.57,0,51990.91,0,904647.73,"2022"
"1","China, PR","Pharmaceutical products",0,9444.68,0,4196.64,0,7332.81,0,4579.89,0,5548.77,0,6214.76,0,3902.23,0,2397.18,0,5439.94,0,2123.08,0,7107.37,0,8168.24,0,66455.65,"2022"
"1","China, PR","Vegetable oil and fat",0,1855.74,0,1177.31,0,1400.7,0,1902.95,0,2047.42,0,2467.29,0,1636.73,0,1933.42,0,868.05,0,1622.72,0,1563.34,0,1691.06,0,20166.77,"2022"
"1","China, PR","Electrical wire and cable",0,135566.89,0,99111.96,0,105210.23,0,145693.9,0,147688.04,0,131966.88,0,126812.11,0,124314.52,0,115665.07,0,108900.28,0,125665.34,0,127081.46,0,1493676.74,"2022"
"1","China, PR","Other preparations for foodstuff",0,7602.5,0,3702.63,0,5897.2,0,8645.36,0,9373.09,0,11462.12,0,10611.9,0,9395.52,0,8333.34,0,6599.2,0,7957.77,0,8183.17,0,97763.86,"2022"
"1","China, PR","Plastic materials",118544,238270.18,83288,172486.7,103914,218928.55,109028,226862.33,127498,256799.89,136499,272304.32,104939,216665.35,84467,174699.33,75524,153616.75,84649,155130.1,101024,179271.98,76537,140740.24,1205911,2405775.77,"2022"
"1","China, PR","Aromatic substance, cosmetic and cleaning preparations",0,8110.97,0,3976,0,8191.48,0,9273.71,0,8431.95,0,10027.97,0,5676.82,0,6135.89,0,6410.6,0,6713.39,0,8218.47,0,7012.72,0,88180.01,"2022"
"1","China, PR","Rubber",10657,26723.77,6503,15418.93,6267,15612.06,10320,25298.75,13302,31980.09,13429,33022.14,10547,26566.95,12358,31344.41,11048,24500.41,9190,20627.42,11510,22627.99,10909,21763.77,126040,295486.75,"2022"
"1","China, PR","Cotton",57,95.69,0,0,0,0,129,254.44,0,0,17,40.9,26,62.3,115,341.57,0,0,19,31.77,11,30.56,4,30.45,378,887.71,"2022"
"1","China, PR","Sweets, cookies and cereal preparations",0,9679.39,0,4052.22,0,4148.43,0,8050.07,0,11985.21,0,9094.61,0,7721.37,0,9460.41,0,10898.03,0,12554.05,0,13615.97,0,13621.04,0,114880.85,"2022"
"1","China, PR","Telephones and their parts",0,868906.93,0,631949.69,0,741242.27,0,883701.78,0,571852.55,0,546395.32,0,547916.68,0,685149,0,669760.09,0,703485.91,0,650030.02,0,560816.91,0,8061207.2,"2022"
"1","China, PR","Precious stones, precious metals and their products",0,4158.51,0,2044.36,0,4124.07,0,5569.3,0,4110.88,0,2537.74,0,3095.85,0,2635.41,0,1938.83,0,1959.29,0,4282.87,0,2443.29,0,38900.44,"2022"
"1","China, PR","Motor vehicles, assembled",584,16802.62,1028,41138.58,595,24993.8,3231,128884.96,3260,138496.13,2194,93099.04,1212,44782.62,1094,47668.52,1317,66795.13,1229,47146.42,496,20756.41,1100,43963.01,17340,714527.29,"2022"
"1","India",NA,0,674545.16,0,625239.96,0,775376.22,0,546709.57,0,623873.32,0,463669.56,0,561121.66,0,521929.34,0,507251.35,0,533381.05,0,532303.6,0,721365.11,0,7086765.94,"2022"
"1","India","Fibres, not spun",4605,14412.98,4287,15062.78,5150,17391.68,2852,9138.91,3167,10753.49,1936,7183.13,2132,9803.21,1343,6112.61,807,3553.13,656,3087.33,663,2182.36,1315,4513.13,28913,103194.79,"2022"
"1","India","Textile fibrics",0,5058.73,0,7922.05,0,6866.54,0,4525.5,0,6644.82,0,6062.5,0,5419.96,0,4214.35,0,6661.24,0,6015.86,0,5746.64,0,4799.95,0,69938.18,"2022"
"1","India","Insecticides and materials",0,17336.17,0,8833.85,0,7497.02,0,4465.58,0,8988.78,0,3647.88,0,7508.11,0,5527.32,0,5210.14,0,6525.7,0,9333.73,0,5344.26,0,90218.59,"2022"
"1","India","Animal fodder and materials",0,17304.96,0,17510.55,0,26209.66,0,21087.75,0,26186.42,0,20972.78,0,21707.66,0,18463.57,0,52177.9,0,21881.63,0,47767.51,0,86648.92,0,377919.34,"2022"
"1","India","Iron, Steel",61831,52861.02,94293,75212.73,232721,178382.27,46120,41158.28,17622,20102.36,19697,21670.7,51710,43048.4,67228,50618.58,116658,72912.9,126327,77228.91,106847,65413.62,120797,76076.23,1061851,774686.04,"2022"
"1","India","Articles of iron and steel",0,2071.33,0,1643.18,0,2134.11,0,2011.5,0,3177.5,0,2387.71,0,2132.5,0,2594.46,0,3344.4,0,1883.21,0,2650.31,0,3677.13,0,29707.39,"2022"
"1","India","Articles of plastics",0,2203.06,0,2169.02,0,2438.22,0,1122.66,0,1932.14,0,1823.75,0,3103.66,0,2432.8,0,2388.31,0,3179.73,0,2119.83,0,1727.55,0,26640.76,"2022"
"1","India","Articles of rubber",0,1786.03,0,1044.78,0,1034.62,0,1215.13,0,1432.31,0,1326.22,0,1613.46,0,1663.06,0,1401.86,0,1391.51,0,2425.19,0,1708.86,0,18043.08,"2022"
"1","India","Other petroleum products",0,2394.97,0,2384.68,0,941.23,0,1220.62,0,2017.72,0,1585.07,0,2345.84,0,1638.73,0,1110.86,0,1345.67,0,1400.95,0,1205.68,0,19592.06,"2022"
"1","India","Chemical products",0,13498.78,0,16132.96,0,19843.51,0,13453.11,0,17263.05,0,16382.87,0,16048.84,0,12762.32,0,12170.57,0,11134.39,0,10481.99,0,13115.26,0,172287.71,"2022"
"1","India","Ores and other minerals",18960,2619.87,26895,3818.05,26831,3780.82,18646,2648.58,27993,3822.89,23581,3179.5,26157,3342.23,22894,3025.69,19695,2636.31,17569,2376.14,18890,2327.73,14125,2012.49,262236,35590.34,"2022"
"1","India","Fertilizers",129,280.93,157,456.86,259,619.16,234,645.13,257,653.5,270,372.11,295,667.55,0,0,80,151.38,45,57.65,647,861.25,60,113.51,2433,4879.06,"2022"
"1","India","Auxiliary materials for cigarettes",0,290.07,0,0,0,116.07,0,190.44,0,0,0,203.44,0,94.56,0,121.49,0,63.72,0,132.6,0,31.84,0,865.37,0,2109.65,"2022"
"1","India","Auxiliary materials for textile, garment, leather, footwear",0,6120.73,0,6432.66,0,7978.6,0,8029.01,0,7990.27,0,6841.73,0,6691.72,0,6753.11,0,6947.77,0,5031.01,0,6920.49,0,5729.94,0,81467.08,"2022"
"1","India","Auxiliary materials for medicaments",0,3537.39,0,3886.46,0,4650.18,0,5254.18,0,3337.66,0,6894.09,0,4245.37,0,4497.25,0,5739.77,0,8001.98,0,5041.63,0,13392.26,0,68478.28,"2022"
"1","India","Maize",256733,79072.02,103840,32077.56,145019,44698.14,369,515.9,120500,47830.91,5634,2250.55,3637,1379.38,41555,15748.46,832,232.38,143,110.61,3214,1013.38,190867,62228.02,872343,287157.39,"2022"
"1","India","Computers, electronical products and parts",0,1322.69,0,1375.32,0,4898.7,0,2966.18,0,5010.49,0,1882.94,0,2286.34,0,1643.59,0,3459.92,0,7954.07,0,2581.05,0,1931.4,0,37312.73,"2022"
"1","India","Other Machinery, instrument, accessory",0,53643.88,0,31184.54,0,58218.26,0,39398.92,0,55028.92,0,42440.41,0,53636.72,0,36053.09,0,48800.2,0,32637.89,0,50541.47,0,47728.51,0,549312.87,"2022"
"1","India","Wheat",2201,763.64,0,0,0,0,70400,26243.8,367,134.07,177,71.32,0,0,0,0,0,0.24,0,0,0,0,0,0,73145,27213.08,"2022"
"1","India","Parts and accessories for motor",0,23470.82,0,22093.86,0,26538.22,0,38712.9,0,26884.74,0,19887.91,0,28303.58,0,33213.49,0,38191.28,0,31821.01,0,37101.45,0,39505.25,0,365724.54,"2022"
"1","India","Other base metals",15512,46080.43,12973,41020.04,16856,59431.92,13905,50241.83,19139,62138.32,14151,44462.28,14602,42155.48,15792,43900.94,9534,25464.88,12372,31397.04,13897,33958.29,14547,35025.03,173280,515276.53,"2022"
"1","India","Chemicals",0,31150.07,0,24258.01,0,30396.35,0,31227.06,0,31438.74,0,20514.99,0,22739.33,0,26919.96,0,23331.66,0,19165.34,0,21148.23,0,21789.21,0,304078.99,"2022"
"1","India","Fishery products",0,21782.16,0,14006.51,0,20150.06,0,29557.35,0,36818.35,0,29015.58,0,48122.91,0,50574.07,0,29178.81,0,35646.31,0,31067.51,0,32030.06,0,377949.73,"2022"
"1","India","Fresh and pocessed vegetables and fruit",0,2119.69,0,1334.99,0,1068.12,0,2221.43,0,4776.9,0,4021.01,0,8093.19,0,4826.82,0,5019.9,0,6971.08,0,5761.38,0,7238.04,0,53452.59,"2022"
"1","India","Paper",6843,6062.49,10850,8792.46,6737,5607.73,7501,6906.02,5236,4950.47,3472,3380.68,3363,3890.96,4165,4231.34,1567,2071.51,1689,2052.77,2159,2441.53,1139,1116.55,54721,51504.57,"2022"
"1","India","Pharmaceutical products",0,25583.93,0,22964.05,0,19787.01,0,17380.01,0,17275.98,0,20112.62,0,24166.92,0,21430.34,0,25831.12,0,25965.68,0,25165.56,0,55134.91,0,300798.17,"2022"
"1","India","Vegetable oil and fat",0,828.1,0,893.04,0,717.39,0,534.46,0,774.52,0,469.23,0,1139,0,1623.12,0,991.72,0,1898.5,0,152,0,828.45,0,10849.58,"2022"
"1","India","Plastic materials",7569,11435.59,12325,17223.75,16065,21597.53,9391,14808.49,8414,14272.31,3772,7087.41,10421,15746.61,8400,12884.03,7272,10164.41,5848,8149.93,2868,4521.78,7233,9074.96,99578,146966.86,"2022"
"1","India","Cotton",30520,72630.04,22264,52382.53,12515,27236.34,7081,14770.12,10030,23186.08,2201,4279.78,3574,5294.91,4994,7192.66,1542,2439.61,2653,3616.37,2890,4205.08,3786,6188.44,104050,223422.02,"2022"
"1","India","Precious stones, precious metals and their products",0,28781.61,0,35568.27,0,32169.05,0,38490.2,0,37590.77,0,30929.77,0,42109.75,0,36554.17,0,41493.31,0,36379.1,0,27824.98,0,16283.61,0,404174.64,"2022"
"1","India","Motor vehicles, assembled",0,0,10,5000,0,0,35,12903.36,4,65.31,21,7106.14,11,5500,5,3650,27,431.52,4,53.44,0,0,19,319.05,136,35028.85,"2022"
"1","Ukraine",NA,0,5415.19,0,48928.19,0,50552.87,0,5578.48,0,966.31,0,2291.26,0,3607.06,0,3732.84,0,3571.17,0,3995.14,0,46716.87,0,3224.71,0,178580.15,"2022"
"1","Ukraine","Articles of iron and steel",0,93.13,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.2,0,0,0,0,0,0.21,0,46.81,0,140.16,"2022"
"1","Ukraine","Other Machinery, instrument, accessory",0,1119.99,0,273.44,0,450.76,0,88.33,0,134.77,0,83.92,0,159.58,0,107.35,0,59.26,0,123.94,0,145.94,0,21.4,0,2768.74,"2022"
"1","Ukraine","Wheat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123017,42575.51,0,0,123017,42575.51,"2022"
"2","EU",NA,0,1018118.17,0,1027332.38,0,1290407.34,0,1155201.6,0,1259378.97,0,1392674.28,0,1313177.12,0,1280347.56,0,1356977.81,0,1242065.82,0,1308890.34,0,1286483.51,0,14931056.32,"2023"
"2","EU","Fibres, not spun",232,1026.06,299,1187.05,608,2170.56,394,1222.45,756,1915.95,777,2252.82,320,1167.79,321,1256.35,384,1123.13,100,505.05,805,2524.17,1080,2879.3,6076,19230.74,"2023"
"2","EU","Textile fibrics",0,8984.51,0,16192.38,0,14509.04,0,14126.11,0,19003.41,0,13754.76,0,15218.4,0,18105.98,0,11356.87,0,12370.14,0,18906.49,0,15516.49,0,178044.79,"2023"
"2","EU","Insecticides and materials",0,3432.93,0,5728.25,0,6069.15,0,7455.87,0,8341.11,0,3526.7,0,3838.73,0,5138.24,0,3386.77,0,3673.99,0,3789.45,0,3894.69,0,58276.05,"2023"
"2","EU","Animal fodder and materials",0,35698.17,0,24861.69,0,32352.04,0,29357.3,0,37787.44,0,17253.37,0,14338.8,0,15863.35,0,7319.56,0,7606.63,0,8439.77,0,10275.44,0,241153.93,"2023"
"2","EU","Glass and glassware",0,608.46,0,1743.18,0,2787.28,0,1832.98,0,1763.15,0,2001.6,0,1006.88,0,1723.77,0,969.26,0,1265.73,0,959.11,0,2479.47,0,19140.95,"2023"
"2","EU","Iron, Steel",1377,5033.52,936,4615.54,1599,7387.37,3550,10025,1466,7847.44,1229,7463.32,800,4997.25,2232,8486.13,1392,7465.49,2664,8258.21,4766,9968.06,1629,7627.04,23640,89174.8,"2023"
"2","EU","Articles of iron and steel",0,11319.86,0,13510.53,0,15732.07,0,14248.1,0,16122.05,0,15224.41,0,13218.86,0,16007.11,0,14723.61,0,13797.96,0,14531.4,0,16723.09,0,175159.57,"2023"
"2","EU","Other base metal products",0,509.41,0,1656.78,0,1376.21,0,1238.63,0,1168.64,0,1150.34,0,1223.31,0,1345.46,0,1038.5,0,940.47,0,1332.1,0,1152.76,0,14132.65,"2023"
"2","EU","Paper products",0,254.2,0,412.89,0,509.41,0,345.42,0,268.58,0,702.73,0,479.05,0,272.46,0,104.1,0,345.73,0,312.87,0,282,0,4289.48,"2023"
"2","EU","Articles of plastics",0,11352.27,0,12720.72,0,14509.77,0,14508.45,0,16512.75,0,14316.13,0,15729.28,0,14667.09,0,11807.97,0,12587.42,0,12333.23,0,15101.89,0,166147.3,"2023"
"2","EU","Articles of rubber",0,2577.07,0,3612.74,0,4224.82,0,3101.87,0,4407.17,0,4262.6,0,3934.64,0,4554.55,0,3250.29,0,3236.35,0,3509.47,0,3840.91,0,44512.65,"2023"
"2","EU","Other petroleum products",0,1817.09,0,1573.71,0,1862.36,0,1274.07,0,1090.17,0,1731.98,0,1495.99,0,1963.97,0,1932.92,0,1544.64,0,1095.41,0,1825.86,0,19208.32,"2023"
"2","EU","Chemical products",0,39062.05,0,44787.04,0,55597.59,0,49204.59,0,56215.86,0,50607.95,0,53753.83,0,51791.26,0,48484.7,0,52075.08,0,53927.5,0,55798.71,0,611306.62,"2023"
"2","EU","Dairy products",0,16441.31,0,21289.27,0,21937.39,0,16911.15,0,31379.45,0,22935.28,0,18200.4,0,19509.82,0,13166.44,0,25159.69,0,24547.69,0,17121.97,0,248600.29,"2023"
"2","EU","Ores and other minerals",231,413.39,499,1184.26,426,1293.75,407,1136.42,221,995.48,274,555.54,479,1186.41,246,650.63,338,776.7,113,47.95,698,1359.17,7,6.92,3939,9606.7,"2023"
"2","EU","Waste iron and steel",0,0,0,0,1487,614.09,2520,1055.21,0,0,0,0,227,105.31,0,0,0,0,0,0,0,0,0,0,4234,1774.62,"2023"
"2","EU","Other means of transort and equipments",0,22419.7,0,8848.2,0,12364.6,0,13278.66,0,16301.69,0,25074.69,0,9179.06,0,12660.52,0,9389.77,0,9616.19,0,18925.91,0,11337.79,0,169396.94,"2023"
"2","EU","Fertilizers",3411,1781.93,4199,2311.56,8858,4364.4,4672,1839.9,5924,2740.17,9714,3537.17,7124,3351.94,9162,3352.96,7875,2761.17,11579,3594.09,11538,3874.13,7828,2656.85,91884,36166.36,"2023"
"2","EU","Auxiliary materials for cigarettes",0,153.95,0,60.7,0,65.77,0,155.1,0,115.13,0,1022.11,0,65.4,0,1295.92,0,825.67,0,1199.71,0,849.22,0,320.51,0,6129.25,"2023"
"2","EU","Auxiliary materials for textile, garment, leather, footwear",0,13438.91,0,16576.03,0,16460.77,0,20486.63,0,22608.81,0,18534.46,0,23470.07,0,23634.93,0,20203.32,0,16530.92,0,22195.42,0,21689.57,0,235830.23,"2023"
"2","EU","Auxiliary materials for medicaments",0,2120.03,0,2791.71,0,2337.39,0,2343.66,0,1606.97,0,3869.05,0,3235.48,0,4134.16,0,2162.98,0,3201.95,0,2616.35,0,1985.49,0,32405.43,"2023"
"2","EU","Computers, electronical products and parts",0,214458.53,0,156301.18,0,240210.75,0,194818.61,0,166185.29,0,375616.66,0,292476.11,0,255452.62,0,405225.11,0,229174.5,0,279610.15,0,292681.25,0,3102211.34,"2023"
"2","EU","Other Machinery, instrument, accessory",0,176355.22,0,213529.32,0,263682.42,0,231045.72,0,263252.07,0,212869.01,0,258696.14,0,243241.54,0,218547.43,0,318105.08,0,224876.79,0,250807.24,0,2875008.67,"2023"
"2","EU","Wheat",0,0,0,0,609,199.81,0,0,11298,3912.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11907,4111.99,"2023"
"2","EU","Parts and accessories for motor",0,6232.88,0,11530.22,0,16043.85,0,9607.44,0,13474.88,0,21967.65,0,12849.94,0,29379.91,0,14274.83,0,12805.4,0,13347.72,0,14275.86,0,175790.81,"2023"
"2","EU","Other base metals",862,5641.69,476,2709.46,444,2770.41,340,2962.74,475,3754.24,521,4139.55,448,3273.12,431,3958.39,336,1947.86,406,3257.19,319,2990.61,378,2427.29,5436,39832.92,"2023"
