"FileID","Names","Group","January_Quantity","January_Value","February_Quantity","February_Value","March_Quantity","March_Value","April_Quantity","April_Value","May_Quantity","May_Value","June_Quantity","June_Value","July_Quantity","July_Value","August_Quantity","August_Value","September_Quantity","September_Value","October_Quantity","October_Value","November_Quantity","November_Value","December_Quantity","December_Value","X12_months_Quantity","X12_months_Value","Year"
1,"Australia","Telephones and their parts",0,27927.3,0,76214.35,0,117876.38,0,81439.34,0,64389.67,0,39992.02,0,53034.27,0,114443.16,0,48775.59,0,46411.48,0,57465.16,0,37001,0,764969.75,2022
1,"Australia","Toys, games and sports requisites; parts and accessories thereof",0,7346.61,0,3566.4,0,7358.69,0,5220.69,0,5049.64,0,7094.19,0,7903.77,0,8601.15,0,7626.72,0,5898.42,0,5932.18,0,6997.47,0,78595.99,2022
1,"Australia","Precious stones, precious metals and their products",0,1478.34,0,1390.87,0,1987.24,0,1634.17,0,1563.6,0,1391.66,0,1720.95,0,2188.16,0,2193.99,0,2602.02,0,2151.82,0,3012.02,0,23314.88,2022
1,"China, PR","Summary",2377420,3908770.29,2377921,3982144.89,2867882.66,5544408.54,1722951.33,4481281.65,759848,4061482.15,701009,4193012.93,577353,3835559.12,993941,5627591.64,674188,5588392.38,871946,5886976.04,1261400,5476944.6,1102059,5116038.09,16287919,57702602.36,2022
1,"China, PR","Fibres, not spun",63626,208716.44,64012,217151.43,80102,277148.34,73122,262682.88,62067,203677,47884,143384.56,45887,131141.89,57528,161353.91,54183,149041.59,51898,139693.31,54354,144567.5,56104,142452.5,710767,2181011.4,2022
1,"China, PR","Petroleum oil, refined",4015,3446.19,7319,6022.63,8202,7917.37,6382,6462.21,6281,7471.48,11860,14510.28,12526,16675.63,12509,17394.06,18620,22376.71,8924,10005.5,13497,14517.49,19979,21591.19,130114,148390.78,2022
1,"China, PR","Pieces of cloth and other technical cloths",0,1087.92,0,1049.15,0,665.7,0,1300.68,0,789.09,0,756.74,0,750.85,0,1046.15,0,1309.73,0,643.33,0,785.75,0,453.13,0,10638.29,2022
1,"China, PR","Bags, pockets, wallets, suitcases, hats and umbrellas",0,11302.44,0,8980.95,0,9846.7,0,7298.09,0,11812.07,0,12554.65,0,10466.41,0,11746.03,0,6888.01,0,11395.12,0,15185.59,0,13385.35,0,130861.5,2022
1,"China, PR","Animal fodder and materials",0,30771.36,0,37940.51,0,56464.7,0,44779.56,0,37672.62,0,40564.09,0,28606.68,0,34684.99,0,23922.73,0,31840.74,0,38813.53,0,37644.56,0,443706.11,2022
1,"China, PR","Glass and glassware",0,3698.04,0,5017.47,0,485.3,0,1972.18,0,2073.74,0,1774.26,0,1823.9,0,1958.7,0,622.29,0,1196,0,1399.98,0,502.13,0,22524.04,2022
1,"China, PR","Coal",0,0,0,0,0,0,453,88.5,0,0,0,0,0,0,0,0,0,0,72,28.42,0,0,4500,900,5025,1016.93,2022
1,"China, PR","Articles of rubber",0,5772.51,0,7020.21,0,9302.05,0,8488.63,0,7991.88,0,6949.02,0,4219.62,0,6020.84,0,5334.26,0,8696.21,0,7203.81,0,5500.84,0,82499.92,2022
1,"China, PR","Iron, Steel",19823,12253.59,19348,12191.46,10003,6833.27,457,585.27,889,1485.16,234,312.81,400,590.84,42331,21246.87,1703,2728.37,1327,2337.77,1674,2919.1,999,1497.2,99188,64981.77,2022
1,"China, PR","Casava and casava products",267112,112143.03,227267,93634.82,391652,176507.24,204137,91022.4,241602,104840.21,250534,109678.38,177244,80395.82,192524,89950.71,172301,78457.86,206482,87977.81,273841,114497.17,374812,147249.82,2979508,1286355.33,2022
1,"China, PR","Articles of iron and steel",0,5710.32,0,5926.54,0,8043.36,0,9402.87,0,9630.86,0,6746.79,0,10695.41,0,7689.57,0,14707.8,0,9545.6,0,7686.13,0,5788.44,0,101573.74,2022
1,"China, PR","Articles of plastics",0,11641.81,0,9958.8,0,15575.9,0,16009.2,0,13832.72,0,12356.67,0,12519.68,0,13762.82,0,13365.89,0,17823.23,0,15000.67,0,16081.76,0,167929.21,2022
1,"China, PR","Other furniture products (excluding wooden furniture)",0,443.77,0,1103.48,0,654.22,0,915.07,0,1063.3,0,1092.16,0,949.21,0,873.48,0,1148.11,0,1255.23,0,966.13,0,908.22,0,11372.43,2022
1,"China, PR","Rattan, bamboo and rush products",0,875.94,0,513.74,0,1051.85,0,983.35,0,893.3,0,819.04,0,621.05,0,644.75,0,381.46,0,457.74,0,606.37,0,437.99,0,8286.63,2022
1,"China, PR","Pottery and glasware",0,1474.54,0,1355.98,0,2220.08,0,1892.3,0,1932.51,0,1791.35,0,1804.56,0,1704.1,0,1886.42,0,2119.64,0,2072.6,0,1108.97,0,21363.11,2022
1,"China, PR","Ores and other minerals",42885,6042.54,17287,3009.03,30511,7227.08,32885,7283.73,34779,10658.36,83975,10355.3,43604,7792.96,31764,3739.7,26136,1318.01,32106,1957.02,6894,2601.84,26365,3127.06,409191,65112.68,2022
1,"China, PR","Means of transport and equipment",0,33947.41,0,28853.38,0,43757.48,0,35749.08,0,30778.12,0,37494.58,0,40502.25,0,44349.46,0,39208.43,0,41721.83,0,38589.93,0,32734.29,0,447686.27,2022
1,"China, PR","Auxiliary materials for textile, garment, leather, footwear",0,9244.19,0,9084.37,0,19840.77,0,21168.69,0,23420.87,0,25379.06,0,17720.27,0,18326.23,0,16048.01,0,18204.09,0,14812.59,0,16386.64,0,209635.82,2022
1,"China, PR","Computers, Electronical products & parts",0,759637.67,0,842798.98,0,1386367.87,0,872874.63,0,824648.35,0,1205899.21,0,753870.25,0,1053643.99,0,1175579.6,0,963869.98,0,815987.49,0,1229565.52,0,11884743.6,2022
1,"China, PR","Other Machinery, instrument, accessory",0,207573.07,0,180440.15,0,280261.74,0,287193.08,0,280230.77,0,243422.65,0,382573.77,0,423504.85,0,377706.68,0,370776.04,0,309330.99,0,337580.02,0,3680593.86,2022
1,"China, PR","Cameras and their parts",0,295571.18,0,245358.13,0,310637.61,0,314906.22,0,239375.77,0,199172.59,0,188391.94,0,414288.22,0,433372.82,0,471373.61,0,399176.08,0,298521.49,0,3810145.69,2022
1,"China, PR","Other base metals and products",0,24859.19,0,22854.75,0,35578.64,0,49522.91,0,46377.54,0,41903.61,0,31118.04,0,57169.04,0,31030.56,0,36182.24,0,50477.01,0,63372.92,0,490446.51,2022
1,"China, PR","Chemicals",0,66836.91,0,56248.37,0,50760.51,0,37050.32,0,67458.83,0,31680.37,0,53997.85,0,81167.07,0,47230.34,0,76377.92,0,41907.43,0,53525.9,0,664241.88,2022
1,"China, PR","Cashew nut",1817,11835.36,1326,9070.72,2740,17574.22,5845,37968.72,8685,56491.95,8076,47951.49,8385,44868.79,7900,43867.27,6073,35236.45,9024,51315.38,9630,52098.75,6000,32365.86,75501,440645.01,2022
1,"China, PR","Seafood",0,62295.02,0,81976.99,0,182402.03,0,206994.87,0,166341.27,0,128715.04,0,105491.7,0,138718.1,0,140240.26,0,136468.54,0,124523.26,0,99995.95,0,1574163.09,2022
1,"China, PR","Fresh and pocessed vegetables and fruit",0,148910.16,0,112330.1,0,194152.33,0,170422.81,0,96357.3,0,77522.46,0,77936.11,0,89868.07,0,91583.88,0,149672.26,0,164410.04,0,153831.52,0,1526997.11,2022
1,"China, PR","Textile, sewing products",0,111520.7,0,78508.14,0,101559.51,0,71780.69,0,77712.21,0,99253.7,0,121290.55,0,160763.68,0,103231.79,0,80198.45,0,109342.95,0,85818.82,0,1200981.25,2022
1,"China, PR","Paper and paper products",0,14709.24,0,21976.78,0,21110.19,0,24946.1,0,17052.68,0,23837.21,0,21516.73,0,27475.94,0,28603.22,0,35860.58,0,38706.42,0,40007.26,0,315802.41,2022
1,"China, PR","Footwear",0,137932.93,0,114484.31,0,145375.5,0,109783.1,0,158977.56,0,132627.31,0,133456.93,0,199479.48,0,96162.18,0,139065.61,0,169671.93,0,170514.41,0,1707531.3,2022
1,"China, PR","Wood and wooden products",0,134401.74,0,65567.01,0,153192.69,0,186762.4,0,209296.39,0,198212.07,0,211357.69,0,279689.9,0,185709.26,0,208626.26,0,159788.31,0,158884.67,0,2151488.46,2022
1,"China, PR","Rice",37006,18988.75,44878,21828.31,96317,50004.39,118740,64566.51,91675,47952.97,49992,24859.75,27617,14534.85,54220,26471.49,105567,50199.47,131563,63269.59,50372,25815.28,43002,23825.92,850949,432317.33,2022
1,"China, PR","Crude oil",39473,24474.84,37260,30944.61,53574.66,43407.21,55632.33,46105.28,0,0,0,0,39473,41065.71,40000,34386.41,32195,20080.83,0,0,0,0,0,0,297608,240464.91,2022
1,"China, PR","Electrical wire and cable",0,56909.57,0,68964.42,0,75877.36,0,61327.36,0,71961.89,0,84702.87,0,87250.51,0,92176.55,0,83692.49,0,114047.09,0,88915.54,0,82041.03,0,967866.72,2022
1,"China, PR","Clinkers and cement",1741534,69001.75,1874958,83214.41,2090698,81993.46,1150288,51390.59,205165,8737.8,79930,2958.7,56670,2416.27,332430,13212.42,78000,3269.09,226400,8874.21,580555,21487.27,292077,10474.04,8708705,357030.06,2022
1,"China, PR","Tea",159,179.91,75,120.04,55,106.16,303,570.53,755,1686.57,1168,2825.74,867,1405.98,556,1359.53,2040,2605.13,2394,2915.24,1420,2517.26,562,1705.64,10354,17997.78,2022
1,"China, PR","Plastic materials",15622,18293.43,14465,18915.02,29284,31736.02,23227,33611.37,26647,30235.07,31182,28098.16,21540,24980.02,56582,60052.26,25844,23591.25,20503,20002.61,55275,53011.27,47601,44506.65,367772,387033.17,2022
1,"China, PR","Rubber",143245,243812.66,67178,117153.57,69807,122234.27,45666,78977.91,76751,124580.35,133678,212529.2,140039,220099.6,163754,241358.35,149479,208042.82,177768,241729.51,208195,276418.08,224978,297489.85,1600538,2384426.21,2022
1,"China, PR","Coffee",1103,3405.53,2548,7800.24,4937,13829.56,5814,19262.63,4552,11523.3,2496,9474.54,3101,10132.14,1843,6804.05,2047,8822.32,3485,12346.31,5693,16103.45,5080,18330.27,42699,137834.37,2022
1,"China, PR","Chemical products",0,25365.28,0,25714.64,0,40861.62,0,45022.99,0,44317.38,0,43440.27,0,38004.6,0,44907.96,0,41654.58,0,41621.4,0,86172.54,0,50659.17,0,527742.5,2022
1,"China, PR","Sweets, cookies and cereal preparations",0,5012.42,0,3960.7,0,4706.23,0,5082.12,0,4839.86,0,5475.09,0,5220.7,0,6276.38,0,5774.68,0,6078.57,0,5854.28,0,5925.35,0,64206.44,2022
1,"China, PR","Telephones and their parts",0,956063.77,0,1266373.71,0,1459817.61,0,1056936.82,0,866531.36,0,840735.32,0,905714.56,0,1621975.04,0,1898655.64,0,2117060.33,0,1987229.51,0,1282996.82,0,16260090.54,2022
1,"China, PR","Toys, games and sports requisites; parts and accessories thereof",0,6784.49,0,5033.69,0,7665.96,0,7754.75,0,8143.95,0,9591.69,0,10533.9,0,17554.5,0,11322.29,0,15526.02,0,12903.52,0,8964.67,0,121779.48,2022
1,"India","Summary",30456,713171.04,26213,514286.26,42490,780227.11,24870,828722.74,28065,574705.75,58819,662006.58,29110,643342.65,54768,764775.44,31683,649361.21,30976,600382.82,31283,579229.47,151542,651616.44,540275,7961827.56,2022
1,"India","Fibres, not spun",1839,6275.58,1557,5121.46,2507,6499.88,2876,8928.06,4278,12727.35,8604,26669.05,3792,10878.79,4111,10893.16,3294,10309.19,2566,5585.05,3502,8318.34,4106,8790.76,43032,120996.73,2022
1,"India","Animal fodder and materials",0,1602.29,0,1210.52,0,3050.43,0,5764.55,0,4018.56,0,1666.42,0,854.73,0,1117.64,0,941.18,0,1019.23,0,1046.07,0,753.89,0,23045.56,2022
1,"India","Coal",0,0,0,0,9670,2956.58,63,32.19,61,24.89,9258,4665.68,0,0,0,0,0,0,0,0,0,0,0,0,19052,7679.35,2022
1,"India","Articles of rubber",0,1409.74,0,654.08,0,1165.02,0,1101.97,0,887.35,0,1200.3,0,1146.91,0,1302.38,0,1352.07,0,1198.24,0,1220.85,0,1180.76,0,13819.71,2022
1,"India","Iron, Steel",2306,5247.24,2238,4334.26,2678,5613.05,2493,5442.93,1824,3973.35,2856,5436.9,2400,4606.61,17797,14650.62,4194,8106.94,8090,11610.5,10917,15944.47,130058,86126.14,187851,171093.06,2022
1,"India","Articles of iron and steel",0,15623.77,0,8962.23,0,20574.02,0,17424.48,0,15722.8,0,17819.25,0,12699.44,0,16603.22,0,14380.46,0,14931.67,0,16685.33,0,18006.86,0,189433.58,2022
1,"India","Articles of plastics",0,9685.72,0,8663.4,0,12560.81,0,9421.82,0,6275.44,0,5718.97,0,9761.08,0,7901.72,0,6221.57,0,4960.61,0,6511.02,0,7692.51,0,95374.74,2022
1,"India","Rattan, bamboo and rush products",0,5243.67,0,3328.39,0,3148.96,0,4364.35,0,4147.78,0,2979.63,0,2206.1,0,2603.52,0,2479.57,0,1992.08,0,2882.49,0,4545.83,0,39922.43,2022
1,"India","Pottery and glasware",0,474.79,0,326.66,0,913.01,0,401.29,0,524.89,0,1267.03,0,695.01,0,793.87,0,554.94,0,187.21,0,670.74,0,318.4,0,7127.89,2022
1,"India","Means of transport and equipment",0,8829.3,0,27370.91,0,8836.99,0,11476.19,0,9905.44,0,8221.1,0,10671.8,0,11572.23,0,8814.43,0,9677.02,0,9270.48,0,15355.68,0,140001.63,2022
1,"India","Auxiliary materials for textile, garment, leather, footwear",0,10449.98,0,7182.94,0,15941.58,0,11519.29,0,11961.27,0,12989.4,0,11732.32,0,13321.78,0,12206.65,0,12045.43,0,12572.46,0,11678.37,0,143601.51,2022
1,"India","Computers, Electronical products & parts",0,65421.01,0,65105.66,0,92859.53,0,109116.62,0,79560.89,0,66496.36,0,80819.69,0,125131.74,0,102967.35,0,86178.91,0,73572.16,0,87312.67,0,1034542.66,2022
1,"India","Other Machinery, instrument, accessory",0,47098.73,0,41576.34,0,70203.61,0,63154.94,0,57918.31,0,55967.43,0,77048.79,0,100908.88,0,82855.08,0,73044.83,0,64816.32,0,69649.71,0,804243.01,2022
1,"India","Other base metals and products",0,73213.51,0,45971.88,0,61324,0,56796.94,0,49970.41,0,62919.17,0,48872.13,0,46873.36,0,48392.34,0,51797.48,0,60030.65,0,65512.83,0,671674.76,2022
1,"India","Chemicals",0,53719.6,0,24246.19,0,66671.68,0,79895.32,0,44770.61,0,54082.96,0,60153.64,0,44228.54,0,43274.55,0,48194.69,0,26754.81,0,39830.52,0,585823.17,2022
1,"India","Pepper",974,4447.02,840,3825.52,2084,9461.32,2690,11994.33,1705,7554.05,1113,4842.67,578,2569.49,737,3123.01,490,2014.55,188,794.12,421,1459.71,356,1267.04,12176,53352.88,2022
1,"India","Cashew nut",893,2802.74,158,976.19,378,2384.95,260,1631.17,343,1648.1,422,1943.96,85,584.55,435,1628.99,226,1322.81,187,835.82,17,85.6,146,773.19,3550,16618.11,2022
1,"India","Seafood",0,2967.47,0,1041.34,0,1673.31,0,1468.59,0,2197.03,0,3197.14,0,2223.05,0,2540.99,0,2539.3,0,2429.38,0,1997.88,0,1376.68,0,25652.24,2022
1,"India","Textile, sewing products",0,10603.4,0,6466.39,0,14241.59,0,12049.49,0,14451.34,0,17880.55,0,13242.99,0,15500.4,0,13792.9,0,12331.34,0,15417.6,0,12440.09,0,158418.12,2022
1,"India","Footwear",0,17615.46,0,11658.71,0,13785.97,0,17691.96,0,20235.01,0,21547.29,0,28054.81,0,25559.72,0,12425.07,0,16087.31,0,18441.04,0,20251.9,0,223354.32,2022
1,"India","Wood and wooden products",0,2634.45,0,815.08,0,1701.94,0,2663.22,0,1512.52,0,2528.57,0,2696.79,0,3199.26,0,3582.26,0,2998.93,0,3271.99,0,3842.67,0,31447.73,2022
1,"India","Tea",166,206.82,345,363.49,157,188.65,139,150.73,311,389.16,197,248.99,165,157.4,341,395.64,210,125.72,542,449.24,437,477.6,198,224.43,3208,3377.92,2022
1,"India","Plastic materials",9454,23008.52,12075,24544.46,15094,28828.49,4917,18482.52,8815,22843.11,18962,29490.22,3683,7166.59,12752,14498.16,10717,12805.71,8904,10666.62,7022,9748.5,11232,13361.28,123627,215444.22,2022
1,"India","Rubber",13279,23702.82,6911,12697.48,8576,16145.02,7922,14801.19,7009,12755.18,13132,23335.22,15650,26794.12,16249,26886.41,10146,15966.18,8076,11897.72,7040,9971.68,3832,5277.99,117822,200231.05,2022
1,"India","Coffee",1545,2921.33,2089,3625.16,1346,2655.91,3510,6615.41,3719,7244.08,4275,8443.84,2757,5332.12,2346,4677.83,2406,4594.44,2423,4508.9,1927,3708.68,1614,3077.14,29957,57404.9,2022
1,"India","Chemical products",0,12960.68,0,7534.13,0,10889.49,0,11454.2,0,9279.79,0,9852.51,0,11533.48,0,10471.52,0,9157.89,0,9833.75,0,8042.65,0,10177.68,0,121187.83,2022
1,"India","Sweets, cookies and cereal preparations",0,278.06,0,99.09,0,117.92,0,53.92,0,149.52,0,181.99,0,214.64,0,292.16,0,289.24,0,169.18,0,101.98,0,101.07,0,2048.81,2022
1,"India","Telephones and their parts",0,158070.56,0,122150.81,0,184362.07,0,237668.51,0,86964.73,0,70731.35,0,115695.43,0,140971.9,0,135561.94,0,102598.66,0,96897.18,0,70526.29,0,1522199.49,2022
1,"Ukraine","Summary",819,32508.14,615,11468.22,0,1363.57,22,1051.4,160,348.87,177,3532.46,35,2251.7,128,1277.67,116,2299.07,174,1538.85,171,4617.62,130,3382.98,2547,65640.6,2022
1,"Ukraine","Articles of plastics",0,476.73,0,101.12,0,33.72,0,0,0,0,0,0,0,47.75,0,44.61,0,0,0,0,0,0,0,47.81,0,751.76,2022
1,"Ukraine","Computers, Electronical products & parts",0,1998.77,0,1098.47,0,54.47,0,167.27,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,3319.08,2022
1,"Ukraine","Other Machinery, instrument, accessory",0,2682.69,0,692.52,0,0,0,34.65,0,0,0,0,0,0,0,296.2,0,133.49,0,0.3,0,932.6,0,120.09,0,4892.57,2022
1,"Ukraine","Pepper",24,114.72,0,0,0,0,0,0,0,0,14,63.28,0,0,0,0,0,0,0,0,0,0,0,0,38,178,2022
1,"Ukraine","Cashew nut",164,1080.62,123,726.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,1807.37,2022
1,"Ukraine","Seafood",0,3669.43,0,728.39,0,0,0,45.04,0,0,0,1064.52,0,370.98,0,145,0,553.34,0,186.11,0,464.51,0,543.2,0,7770.55,2022
1,"Ukraine","Vegetables and fruits",0,382.06,0,79.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.84,0,0,0,0,0,516.02,2022
1,"Ukraine","Textile, sewing products",0,471.35,0,225.43,0,207.48,0,175.61,0,0,0,514.06,0,230.94,0,48.5,0,71.91,0,84.17,0,478.35,0,199.28,0,2707.13,2022
1,"Ukraine","Footwear",0,1668.59,0,853.5,0,230.41,0,68.82,0,56.83,0,428.07,0,548.57,0,310.08,0,808.33,0,634.6,0,1497.07,0,2012.63,0,9117.54,2022
1,"Ukraine","Rice",95,90.44,0,0,0,0,0,0,0,0,53,29.16,22,22.3,0,0,44,41.5,0,0,43,38.67,0,0,257,222.08,2022
1,"Ukraine","Tea",86,144.08,20,36.22,0,0,22,24.53,160,277.79,110,152.34,13,31.5,128,192.44,72,138.95,155,231.44,128,204.65,90,149.04,984,1583.03,2022
1,"Ukraine","Rubber",79,154.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,154.58,2022
1,"Ukraine","Coffee",371,1153.33,472,1169.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46.06,0,0,40,72.61,902,2441.18,2022
1,"Ukraine","Telephones and their parts",0,14688.34,0,4239.4,0,809.51,0,640.98,0,0,0,1971.31,0,150.25,0,0,0,0,0,48.65,0,0,0,0,0,22548.47,2022
2,"EU","Summary",208589,3301543.47,263238,3439454.29,269696,3687028.46,443681,3795437.43,380222,3603849.22,374385,3577097.28,336615,3913998.33,313893,3737936.51,167349,3514529.65,281358,3733130.52,215804,3746614.4,321389,3626420.3,3576219,43677041.17,2023
2,"EU","Fibres, not spun",1333,5599.68,1632,7348.59,1967,7440.62,2054,7419.59,2264,7277.04,1758,7044.1,1537,5905.44,2201,7318.89,1850,5826.68,2210,5238.87,2442,6543.79,2337,7121.22,23585,80084.61,2023
2,"EU","Pieces of cloth and other technical cloths",0,2441.46,0,3555.02,0,3652.39,0,2699.41,0,2668.87,0,2183.71,0,1532.95,0,1911.11,0,756.85,0,994.43,0,146.93,0,260.89,0,22804.08,2023
2,"EU","Bags, pockets, wallets, suitcases, hats and umbrellas",0,60386.64,0,49527.73,0,81701.77,0,85000.14,0,77903.06,0,68224.15,0,70206.19,0,71091.59,0,50811.75,0,69220.54,0,81141.52,0,72633.54,0,837849.12,2023
2,"EU","Coal",356,88.75,191,47.74,94,34.87,181,79.57,190,46,20713,8542.7,0,0,0,0,157,38.15,30285,10897.67,0,0,45,10.82,52212,19786.31,2023
2,"EU","Articles of rubber",0,5147.13,0,6288.35,0,9030.66,0,6668.21,0,7341.4,0,6700.61,0,7974.49,0,7946.35,0,6214.15,0,6179.09,0,7888.9,0,9443.75,0,86823.44,2023
2,"EU","Iron, Steel",127889,75838,157204,118737.43,154914,127157.32,346656,288270.89,295306,253045.82,277605,221981.29,264825,183331.05,253144,172888.08,125387,86192.64,201157,138951.03,136521,89860.35,206063,138730.26,2546671,1894984.34,2023
2,"EU","Articles of iron and steel",0,75648.43,0,48753.27,0,75729.3,0,51813.84,0,42201.39,0,44100.13,0,41701.67,0,51032.31,0,31685.74,0,36429.87,0,43156.15,0,37657.84,0,579910.55,2023
2,"EU","Articles of plastics",0,33481.84,0,38952.74,0,48027.75,0,42865.66,0,40585.34,0,39629.34,0,45187.39,0,51365.64,0,42374.4,0,48507.07,0,47511.58,0,51819.25,0,530308.61,2023
2,"EU","Other furniture products (excluding wooden furniture)",0,3316.87,0,2715.05,0,2019.96,0,1344.35,0,362.06,0,1538.41,0,283.23,0,632.26,0,1614.56,0,1887.97,0,3024.1,0,4232.06,0,22971,2023
2,"EU","Rattan, bamboo and rush products",0,12968.36,0,14328.25,0,17427.1,0,16704.79,0,14848.76,0,12820.15,0,11744.88,0,13517.76,0,10372.55,0,11889.07,0,20298.31,0,19312.91,0,176233.15,2023
2,"EU","Pottery and glasware",0,5401.18,0,3928.16,0,5934.72,0,5742.39,0,5159.13,0,4530.34,0,3657.4,0,4986.87,0,3665.46,0,5144.87,0,7259.66,0,6369.18,0,61779.75,2023
2,"EU","Means of transport and equipment",0,86351.75,0,115231.36,0,101712.93,0,102310.55,0,119310.36,0,74753.05,0,102323.32,0,93073.55,0,74814.9,0,74968.17,0,94495.91,0,109695.93,0,1149042.31,2023
2,"EU","Auxiliary materials for textile, garment, leather, footwear",0,11032.11,0,14053.3,0,17908.89,0,17760.58,0,16956.27,0,16990.74,0,19858.1,0,19970.56,0,14639.81,0,16653.56,0,14555.32,0,14330.6,0,194710.2,2023
2,"EU","Computers, Electronical products & parts",0,307509.15,0,440163.29,0,471969.8,0,413875.62,0,353994.7,0,428633.95,0,503958.07,0,554453.47,0,526728.26,0,474988.43,0,543357.55,0,507347.47,0,5526980.45,2023
2,"EU","Other Machinery, instrument, accessory",0,371835.77,0,471944.97,0,457964.62,0,422379.87,0,404549.38,0,420022.18,0,459251.28,0,462687.85,0,597096.2,0,506316.07,0,506399.5,0,463761.98,0,5544210.35,2023
2,"EU","Cameras and their parts",0,12232.83,0,16963.02,0,17056.12,0,24255.17,0,17451.18,0,14861.16,0,21606.13,0,14574.16,0,15396.36,0,12320.32,0,17311.98,0,11711.38,0,195739.9,2023
2,"EU","Other base metals and products",0,5813.95,0,14248.15,0,23872.83,0,13436.42,0,15048.78,0,10069.52,0,17112.34,0,8804.94,0,12470.28,0,11811.09,0,14965.05,0,17312.66,0,164966.2,2023
2,"EU","Chemicals",0,5083.97,0,7053.2,0,6116.52,0,4681.2,0,5611.62,0,4170.16,0,2914.46,0,4785.54,0,3120.87,0,4971.14,0,4233.99,0,10412.78,0,63155.53,2023
2,"EU","Pepper",1077,4070.52,1961,7845.66,2917,11922.28,2669,10477.16,2958,11998.18,2841,11790.16,2603,11077.2,2287,9576.37,1937,8442.01,2446,10442.43,2393,10336.94,2890,12626.44,28979,120605.66,2023
2,"EU","Cashew nut",4996,29767.43,6230,36645.99,8735,51588.37,8888,50648.12,9952,56819.86,11523,64922.86,12621,70195.32,12183,67623.08,9693,53120.15,11590,63120.93,9985,53631.83,9813,52790,116209,650874.27,2023
2,"EU","Seafood",0,52606.55,0,64868.73,0,85699.88,0,66818.97,0,73707.53,0,74248.15,0,80712.18,0,83278.03,0,69782.41,0,70559.78,0,69442.36,0,77816.19,0,869541.36,2023
2,"EU","Fresh and pocessed vegetables and fruit",0,15407.84,0,16927.96,0,17891.32,0,19798.68,0,23807.57,0,21421.07,0,18982.84,0,19598.62,0,20164.17,0,16375.94,0,17512.2,0,19770.8,0,227659.19,2023
2,"EU","Textile, sewing products",0,284314.74,0,208642.47,0,273894.89,0,326525.54,0,411123.19,0,371278.55,0,393958.93,0,320190.03,0,243075.36,0,305678.09,0,320027.38,0,305735.75,0,3764445.7,2023
2,"EU","Paper and paper products",0,377.36,0,267.56,0,298.1,0,275.9,0,405.77,0,354.04,0,319.62,0,468.77,0,180.63,0,180.02,0,104.09,0,248.47,0,3480.37,2023
2,"EU","Footwear",0,331411.34,0,313855.31,0,419823.4,0,471212.41,0,446793.58,0,433124.68,0,383793.71,0,328744.29,0,333201.98,0,442329.47,0,468409.24,0,450188.7,0,4822888.95,2023
2,"EU","Wood and wooden products",0,34989.54,0,38424.36,0,39818.81,0,27892.15,0,26873.76,0,25796.88,0,23356.29,0,33194.84,0,28040.61,0,40117.08,0,44560.38,0,61919.6,0,424985.04,2023
2,"EU","Rice",2125,1287.9,3707,2333.51,3328,2272.67,3905,2542.83,4946,3307.61,4198,2779.88,4764,3121.13,4403,3058.7,2937,2076.92,2724,1954.05,3289,2378.03,1623,1286.41,41949,28399.84,2023
2,"EU","Electrical wire and cable",0,577.55,0,1456.33,0,2233.93,0,1637.68,0,2428.14,0,3513.74,0,4893.13,0,6098.23,0,3820.15,0,2932.25,0,2098.94,0,4813.45,0,36503.63,2023
2,"EU","Tea",41,91.6,93,177.32,49,104.84,29,71.13,10,81.42,46,165.29,103,205.56,64,226.22,160,141.48,70,195.38,44,208.14,116,205.26,825,1873.74,2023
2,"EU","Plastic materials",4531,5104.84,8072,9231.65,13634,14823.27,13232,14973.79,7239,8484.53,3312,3724.18,4361,4968.79,5915,6332.28,6186,6577.37,13412,13641.3,15133,15416.93,10879,11125.76,105906,114404.78,2023
2,"EU","Rubber",4109,5713.19,5101,7888.43,4488,6865.73,2531,3796.63,3253,4636,4883,6865.95,4406,6124.23,5875,7853.94,4971,6811.27,6383,8806.91,5759,8426.3,7576,10721.92,59335,84510.85,2023
2,"EU","Coffee",62132,135050.06,79047,165028.83,79570,173656.74,63536,145480.99,54104,131912.96,47506,121744.71,41395,111256.89,27821,78511.61,14071,43425.1,11081,39605.09,40238,112898.87,80047,223165.2,600548,1481737.64,2023
2,"EU","Chemical products",0,859.41,0,1353.33,0,1889.23,0,912.9,0,1046.91,0,1108.35,0,1635.99,0,1401.18,0,1605.13,0,1252.16,0,875.73,0,1632.75,0,15573.18,2023
2,"EU","Sweets, cookies and cereal preparations",0,8883.58,0,11152.56,0,12201.85,0,11482.67,0,10386.85,0,10554.67,0,11227.49,0,11636.66,0,9539.49,0,13502.93,0,12089.17,0,14796.36,0,137454.57,2023
2,"EU","Telephones and their parts",0,801563.94,0,635802.17,0,492489.84,0,489830.3,0,349849.19,0,405291.05,0,695197.23,0,639115.99,0,626094.41,0,677425.64,0,568995.56,0,312174.28,0,6693830.25,2023
